,A-B_follower_count,A-B_following_count,A-B_listed_count,A-B_mentions_received,A-B_retweets_received,A-B_mentions_sent,A-B_retweets_sent,A-B_posts,A-B_network_feature_1,A-B_network_feature_2,A-B_network_feature_3,predictions
3803,470906,315,7093,998.19758881821,440.547375566151,4.86542143648,2.797162879175,15.14065353669,3993,37.0667986145,2371.9847435233,[1]
3804,178876,1117,3728,128.6964745676,71.28542540999001,17.67022550328,-0.5103154808889999,12.36964703787,506,197.0932898725,2116.71136338,[1]
3805,128193,-30,937,138.5932534869,77.651546413565,2.0490325718049998,0.0,18.830892954492,461,-66.60635593219999,229.17923728999995,[1]
3806,1724,-581,-29,-6.7287677992,0.56556275747,-1.1787937983,-1.8059288528650002,-2.91331035934,-23,-42.92626262579999,-493.4171717099998,[0]
3807,6971,650,-91,-16.514013371460997,-2.350069665773,-5.511501236782999,-0.5103154808889999,-3.216132960993,-59,-28.903225806500004,-2468.85483871,[0]
3808,1179,2114,1195,-16.0052574443,-2.8149571017599997,-3.9251419009700004,-1.001186596545,-1.02733842681,-66,192.87150442499998,5481.74743363,[1]
3809,-7141664,2944,-25723,-28923.041935860998,-17997.1384192284,23.588167456264998,9.159741321184999,16.54791326425,-87283,328.76226376381,8369.079075291,[0]
3810,36061,-2019,3293,-535.48432358,-209.738902328,-6.62660682776,-3.47795899152,-12.626307389,-2010,7.540019117,334.1973658500001,[0]
3811,-1005,-974,-31,0.0,0.0,-1.0337661657550001,0.0,-1.290510805277,0,0.0,0.0,[0]
3812,-175369,586,-4954,190.51346521169998,62.2494352086,2.931192296255,1.7162427551350001,15.3927173256,786,-22.0224558671,-5340.592122829999,[1]
3813,2849,2872,88,-1.882027504015,-1.260137259305,0.0,0.0,-36.301136357565,-6,-4.66666666667,-269.5,[1]
3814,-9434052,-2012,-17835,-4335.595307869284,-668.264727476065,-3.7650563209600003,1.53212581477,7.4868764044,-12249,-9.051805083369999,-2391.07851708,[0]
3815,242508,7368,3702,242.533132151465,106.575885768465,7.097827080785001,1.940007726585,9.722081210129,894,63.0989988877,8653.06562848,[1]
3816,-92046,56299,-4410,331.4855070137,1.936063709999999,25.821410606665,0.24143311316000002,11.810868269299998,593,216.19147397209997,5574.5882914,[1]
3817,103088,-393,-1337,3743.482777576,1507.0762275207,-10.955308554036,-2.466765808905,1.8035639929999991,9769,-142.57995436189998,-4037.58435078,[1]
3818,-32895,1437,-2948,-97.29307712349,-27.697092979165,-0.44188351480699994,0.021955855560000015,4.730393293781,-426,-235.68045977,-1959.3011494300008,[0]
3819,376756,1730,1932,-746.2577481650001,-422.38222756700003,-5.6106176099999985,3.43597194151,-13.969322834369999,-1847,27.219396596099998,1993.70618373,[1]
3820,-3119882,-549342,-16175,-790.791216683,-132.098814756,-17.768000064200002,-0.495458722174,-26.8604619236,-3124,207.34564319580002,4581.97009471,[0]
3821,-828285,-431,-13093,-372.15414583398,-94.73643942614099,-2.4727105517149996,-1.486893230655,-1.9520335994770002,-1529,38.41119641710001,-992.9630838099997,[0]
3822,1445248,-473,6732,50.6123513675,13.217883802256999,1.8891625632799998,0.724988219536,1.7189619039900002,213,232.23972602700002,13098.673516,[1]
3823,-220014,-55,-1059,-451.963301323389,-139.907031041465,-13.338518702464999,-2.9431899058249997,-13.285831938397,-1794,152.8380821918,9979.19232877,[0]
3824,3718,1946,100,22.664874972936,13.428999373664999,4.4898587746939995,2.4877952362149998,3.5039127255459994,94,96.587628866,2232.69072165,[1]
3825,720,-461,34,2.617777979285,0.831954379589,0.0,0.0,-0.5077767254819999,10,21.5,1412.3,[1]
3826,6971,650,-91,-16.514013371460997,-2.350069665773,-5.511501236782999,-0.5103154808889999,-3.216132960993,-59,-28.903225806500004,-2468.85483871,[0]
3827,38308,42099,999,-2.4766346104009997,-0.604659160709,0.0,0.0,-0.49035556736499997,-7,23.5,-128.20000000000005,[1]
3828,-53145,-23569,-1033,-206.5171632949,-14.540709192400001,-2.1612640065899997,0.0,-2.93670846935,-446,79.20051110200001,-239.32681766000042,[0]
3829,-3427,-1237,-231,2.346265202735,0.18679420874699992,1.4458438872050001,0.231919685184,0.9820045168390001,7,16.1111111111,488.277777778,[0]
3830,-129629,-3081,-344,-92.502188563963,-16.171021330663,-2.4475442568349997,0.0,-2.936184616465,-354,-93.573002755,-9385.7355372,[0]
3831,-1208632,686,-12159,-86.239080055381,-17.877105795281,1.542282900895,0.0,2.0526499288049997,-388,-36.0255102041,-2412.10969388,[0]
3832,-163,-22,-9,0.007616522662000025,-0.248823417483,0.23901878202899998,0.0,1.018725976835,0,95.0,1545.0,[1]
3833,53234,1596,482,191.338366340465,62.624441564365,-0.248823417483,0.0,-0.248823417483,599,15.1765676568,3087.46369637,[1]
3834,-3011583,10337,2307,-1114.5876863419999,-929.9522284686,-9.40559343093,-2.038081605925,-96.72394665123001,-4259,118.1656493616,4607.69896796,[0]
3835,102910,53454,3100,27.4295544789,12.724099281500001,-7.682649598505001,-3.597692128945,-11.277785068164999,149,-17.1250445633,2426.7312834239997,[1]
3836,1036336,-334,13507,1417.17756718186,572.5414090290001,1.70661801753,0.759853520475,7.9278945600899995,4955,-12.763124504399997,2335.4082209900002,[1]
3837,-1734561,-19617,-2161,-3668.1391241599995,567.4096146540801,1.996981173924,0.520834738446,7.94696101762,-13579,78.25553642596,4069.173659725,[0]
3838,48599,22602,927,60.4796307027,18.478397731365,0.0,0.0,-0.502673570673,224,-16.2566523605,3017.48240343,[1]
3839,-54393,-7542,-2597,-114.96641394632,-22.652379796465,-16.528196276936,-1.991995145775,-9.62760905763,-440,-86.05145413899999,-3977.1498881400003,[0]
3840,-18172,-68,9678,-777.2220795640001,-503.8684257674,-7.531739544799999,-1.036442203959,-8.566213394599998,-2120,113.02185057569999,3767.5700853999997,[0]
3841,-175044,309,-3650,-124.2430437249,-70.42129650463,-16.78453225369,1.0192233400350001,-11.389996230769999,-482,-227.99651567900003,-6044.43829511,[0]
3842,1548272,-275478,27205,1654.9393272714,381.13441166835,29.231348444265,7.207790087255001,17.559206266365,6201,8.419562857100004,-1481.3632862899995,[1]
3843,15803,24627,-303,5.21974531593,6.827278578296,0.9584894592450001,0.9584894592450001,41.8808537309,3,102.142857143,13984.5142857,[1]
3844,-404641,-3866,-7149,-88.914545375065,-10.336276681265,-14.088979057165,-0.729591653828,-7.724059822807001,-322,-250.058282209,-7562.35276074,[0]
3845,1054334,425,34487,2310.37112009,961.115086253,2.0602065453200007,3.6606894934999996,4.4719107807,8204,18.890529771399997,-115.5040761600003,[1]
3846,-400952,-127906,-6523,-124.23532560537001,-23.353368025665,-3.3504701382300004,0.760251748539,-4.84269541523,-547,-121.89350866499998,-4027.8000152000004,[0]
3847,386507,8809,2875,190.94654134080002,97.5475498996,5.6380718087499995,0.24912353886600003,6.2250828296,743,-168.71340299439998,-2569.50224594,[1]
3848,125358,-2082,580,-329.0700751307,-160.3293730272,-8.260609398765,-4.991697368375,-4.9944402322000006,-1119,-6.7144994908000015,5131.32997097,[0]
3849,2179,-905,681,-32.22092827576,-1.77807828143,0.0828447887599999,0.4953086539039999,0.051158681240000003,-87,141.54180790930002,1798.5175141300006,[1]
3850,-74190,380,-3512,-162.33401024486,-88.0918701085,-4.08544308062,-2.316328011665,-6.078540021279999,-667,12.813043478300003,-1589.0333333400004,[0]
3851,8211,-920,52,2.8236039452999995,2.562776644885,-1.519686695775,-0.508392310862,-0.7270463661900002,11,-312.480952381,-4081.07142857,[1]
3852,-2969,1485,-746,15.63575421106,11.441127935209998,3.25059451586,1.9924865823109998,3.0383479639799997,66,-108.945704467,-2069.7759450200006,[1]
3853,-1601545,813,-9684,-374.4829116456,-214.29761377969,0.477635374424,0.248823417483,-0.261444573703,-1638,40.66802562606,709.58634246,[0]
3854,540,551,23,-5.1888782325400005,-0.7958251693370001,-0.27368540100999983,-0.014708191127000003,-0.744576303475,-17,-74.3333333333,-2069.73809524,[1]
3855,13478,1618,996,-0.9897596224000011,12.100097423569999,10.66017116796,2.238881465853,10.15380106906,8,73.1694343829,254.90208972000028,[1]
3856,222343,-1272,-3061,546.2928140079999,302.63126735,-27.415977937824,-0.24648373588999994,-13.67793044593,1542,-58.536172161130004,-2068.1248875349997,[1]
3857,85721,90618,1385,-23.33811412299997,-68.12438643219998,-4.489253263205001,-1.744428348725,-5.010347242535,-979,278.4612860671,19104.98723559,[1]
3858,-10206,-4700,-728,-28.016191448765,-3.918110886245,-6.259996629865,-0.515626391061,-5.774260815175,-101,-178.871287129,-2959.03960396,[0]
3859,-131606,34,-6963,-648.85337751119,-169.649682515661,-3.2555725972100005,-0.009513427976000022,-5.72019950196,-2326,-43.4778952314,-1345.096640822,[0]
3860,-1022,-1139,-68,-0.13439895810000002,-0.16356223813999998,1.65320340923,0.0,1.43079715202,-2,-774.2380952384,-57602.809523840006,[0]
3861,25962,719,-186,-15.00669197033,-5.023355916528001,-14.077796449965,-1.268276153365,-6.521151202685,-57,-86.36507936503,-3074.984126987,[0]
3862,26726,24667,141,7.79177652799,7.606971998495,0.7020495191,0.7020495191,42.11476935812,11,121.642857143,15764.2142857,[1]
3863,2613623,7464,15755,-301.945508657,-63.072123297999994,-4.197828692504,-0.24143311316000002,-4.66184282055,-976,-3.8707783105000004,1865.04206651,[1]
3864,461944,331611,886,200.00465759387,136.151073939465,-0.26695919770200005,0.0,-0.523399137847,723,-80.76612021860001,1353.0601092900001,[1]
3865,-4915,-949,-253,-35.51302822419,-4.86950381706,-17.55827070269,-1.024325969676,-10.91327449524,-112,-84.2553475938,-1726.0187165810003,[0]
3866,-2524,-2635,322,-85.301071404,-39.42812921567,-10.673629393245001,-3.265756941575,-7.234071693924999,-352,115.19082321200003,-10616.553846150002,[0]
3867,-345488,661,-3021,-950.7511465921,-417.37854157040005,-3.9455311192199995,-2.797162879175,-10.7633718834,-3760,178.17486805250002,3998.58192314,[0]
3868,437934,904,11762,5713.58606608,4598.378381193001,-27.2355015992,-5.67601874414,-64.11419544329999,20508,3.4106285659999998,-50.52087649000009,[1]
3869,-89,-106,-4,-0.993269084595,0.0,-0.26695919770200005,0.0,-0.277063954539,-5,-105.4,-1190.0,[0]
3870,222478,-275697,12921,3599.9831882714,871.01821822235,7.728172343195,2.1670709009149998,23.520820498764998,12393,2.8114564695000013,-1829.3247047699997,[1]
3871,648,485,26,18.41975977122,5.899177234035,7.408397335006,4.867443289465,9.57264916323,51,-138.7924528302,-3715.566037736,[1]
3872,3300077,550743,19931,896.3995730203,174.64306404090001,-10.302815482299998,0.495458722174,0.18327817049999595,3544,59.123661598800005,1969.78998493,[1]
3873,-6887,-1241,-238,-5.072816406275001,-1.5578129440250001,-0.7570792671709999,0.0,-0.288554650638,-24,-281.115384615,-7982.3846154,[0]
3874,-2647436,23987,-16169,-5507.82362537,-3211.450879746,2.1984179567099997,0.7498647974460001,-6.661337682300001,-19554,21.854605090700005,768.78989192,[0]
3875,8159038,-1435,25458,2793.3521285338998,781.63113579499,-4.839134251280001,-0.5183203702239999,-3.7013779881,9783,-88.1113595943,170.78902608999988,[1]
3876,481396,38784,6584,36.2381529483,2.5014337644499998,1.9528272101270001,0.4709384672129999,-0.29664811994999996,139,366.9488775703,9457.88511602,[1]
3877,-2120,1860,-204,14.21773152525,7.653271782279999,4.481929819563,2.4877952362149998,4.003734851902999,55,17.462628866000003,391.39072164999993,[1]
3878,-83782,6908,1182,-152.11315401000002,-105.954999609,-15.513832735499996,-1.4028441636800002,-15.861631409399997,-411,230.5728909872,4223.93320216,[0]
3879,8476,-367,146,9.026159305781,-0.27075641956200003,-1.542282900895,0.0,-2.0526499288049997,40,26.2619047619,1452.5,[1]
3880,-14399,437,-1146,-14.677527780699998,-7.04106460565,0.754035743563,0.0,0.746498357329,-67,-102.26666666669999,-2624.8979919699996,[0]
3881,599021,-698,-118,20637.3884248973,5598.0208440247,-1.9015899014800002,-0.46383937036799994,32.61258134277,56033,-131.08309944056,-2450.973324007,[1]
3882,306,842,15,2.191961154095,0.21186263244599998,4.7860310849820005,1.931955380975,4.073829017582001,11,192.363636364,3855.72727273,[1]
3883,264344,173,2411,-561.55470433,-348.3958253960001,19.088656203299998,-0.5068102040099998,-10.776394685300005,-617,5.6040896379,-172.03342918999988,[1]
3884,322,1295,-437,34.41726965689,5.419994752359,0.488359625329,0.0,0.737183042812,126,-290.36296296300003,-203.68148148,[1]
3885,-947033,127796,-8959,-18998.251034245997,-14529.2801201158,5.316194470640001,-0.480451895189,-8.875086266570001,-52012,228.49671314222,8990.105944056,[0]
3886,871054,-460,13827,120.6803684882,55.927243954865,-0.44703382425000004,1.020656864805,-0.14221179312999999,532,81.52208706759998,3733.86363636,[1]
3887,447682,-700,12339,6856.6590853779,5009.17416908582,20.53872490596,1.779771257377,16.79394229148,23866,-236.9303314622,-6719.17460187,[1]
3888,860225,-1811,12769,102.01144781330001,46.56000799225,-10.08608967577,0.02973484245999991,-14.371668394570001,436,-187.68406898100002,-1335.4921259800003,[1]
3889,1163,480,15,0.5930089558499998,-0.361290185536,-4.39211345836,-1.395679067809,-3.14195936364,6,-22.8333333333,284.472222223,[1]
3890,777,158,91,0.26695919770200005,0.26695919770200005,-0.248823417483,0.0,-0.248823417483,1,9.0,1096.0,[1]
3891,350,-549,59,6.050894077805,0.8002064969739999,4.594442799025001,0.745214066194,3.774463424465,19,107.6,2413.6,[1]
3892,1227334,-2285,5048,844.0074397559999,189.8415401177,-10.228506437400002,6.982273355344,-14.720456095199998,3095,-174.24912803770002,-5918.38875632,[1]
3893,1826850,700,30540,1665.5754766858,385.78429524068,28.985013260957,7.207790087255001,15.0657859408,6230,23.742143502300003,-2104.39554435,[1]
3894,-41401,742,-1350,-1529.0913770921832,-282.548252747343,-75.974533590362,-5.052648954946,-103.606034800082,-3305,-48.6320417288,-3463.78986587,[0]
3895,134008,128014,8285,863.0908522674,344.81714421722995,-10.66746429285,-2.438163817405,27.961218473490003,2731,-17.404107827999994,568.7959534799993,[1]
3896,1474222,147448,14961,9893.3789472158,5009.41374383168,10.091621846856999,0.0,190.4784945449,28533,-18.519726710900002,-3731.33482956,[1]
3897,-7994616,2728,-9600,-2475.146735795,-701.7141434635,4.2077632205499995,0.754545641214,5.19299957569,-8573,256.1558467393,7250.75328357,[0]
3898,78076,5650,1938,96.24447904166999,57.079264523965,13.269883241748,1.688132609915,12.091703876273,376,49.9166666667,1424.2578125,[1]
3899,129629,3081,344,92.502188563963,16.171021330663,2.4475442568349997,0.0,2.936184616465,354,93.573002755,9385.7355372,[1]
3900,1209180,-559,12193,85.66872063787,18.357606220965,-0.47325718841699993,0.0,-0.46854827939199994,388,26.5255102041,2127.10969388,[1]
3901,3161856,194,436,1246.00780262515,975.72342915566,12.862921871965,2.279514719085,98.44577970327,4776,-4.533826157599999,1295.9388221,[1]
3902,-23394,695,-21,-12.255292743864999,-7.043763397735001,-1.00149778733,-0.498878882886,-3.02901542799,-50,-117.098039216,-6075.88235294,[0]
3903,820375,-565,13205,83.48265814374,26.10211338813,6.554442541475001,2.515290844295,3.9396798007200005,334,53.414084507,2991.306259786,[1]
3904,-130406,-3239,-435,-92.76914776166501,-16.437980528365,-2.1987208393519997,0.0,-2.687361198982,-355,-102.573002755,-10481.7355372,[0]
3905,198497,112931,4175,116.38751955760002,19.13921239666,7.281109145045001,0.0,7.305912874395,499,-89.59924495799999,-7866.44636158,[1]
3906,13283,22835,-649,-66.5579400459,-8.723769834099999,-4.621485214900002,-1.991995145775,-1.7467346837900006,-251,-104.34832913899999,-4177.4728048100005,[0]
3907,266335,-359,9166,79.15963962057,41.50461381914,-0.246335183308,0.0,-0.246335183308,329,198.87755102039998,6095.329446066,[1]
3908,32010,9206,1700,37.645138654099995,21.72759003354,-0.49070224841199994,0.0,-4.974064048265,156,-42.0132457238,1070.47403004,[1]
3909,5922264,-51,7593,65754.94988748342,32053.778291059152,0.8019253591719999,-0.24143311316000002,1.35494000984,187662,-0.7343061473199999,625.720145393,[1]
3910,8167780,-555,25902,2802.9175309801,781.5115935684299,-5.1427088123499995,-4.3845770631439995,-8.31019138666,9844,-21.230411189100003,1180.0276301959998,[1]
3911,-31062,-799,-471,-26.790585270900003,-7.68587109024,-3.6962110166800004,-0.25408123417499995,-2.4517882546800003,-99,82.2292406898,-143.06395578000001,[0]
3912,105055,900,1512,83.22132754169999,50.2456060369,10.811405627114,3.257596746311,9.272731476960999,258,-158.7418007115,-6680.650650140001,[1]
3913,-1235,2690,35,-4.911458904265,-1.307392538945,0.0,0.0,0.0,-22,-3.0,-277.590909091,[1]
3914,148978,-11941,-2732,-256.5497523316,-31.641145171559998,-12.978884419564999,0.0,-12.542377887165,-821,27.017674089999957,8720.139223600001,[0]
3915,-2744916,-5835,-22726,-347.59644626476,-106.753213245016,6.445767505904,1.195433404245,1.6600657878599998,-1350,-41.1626724764,-3367.138707332,[0]
3916,-97,-878,5,19.28223345906,12.006695323497,6.7239403984,3.361063534736,10.555704462265,50,47.2181818182,722.136363636,[1]
3917,-265214,-130,-550,-631.339074726514,-457.54804648946504,-5.360482129195001,0.0,-7.397623139705001,-2601,29.6736861722,122.30786433100002,[0]
3918,17841269,46589,90383,16364.317555828899,5722.74475153571,-2.864450436977,-1.4373801806550002,-1.64320841748,60978,-32.7402469294,-614.55309622,[1]
3919,65785,90294,-3082,-171.27770707900004,-69.77045362119999,-4.9294725314350005,-2.2133867866049997,-6.204612759925,-1538,248.62390437989995,18342.850958659998,[0]
3920,-17213,21813,-3312,-215.76580601233,-77.89770091457,-22.629677997019996,-8.20125186194,21.4214029791,-859,-211.180472415,6745.978725110001,[0]
3921,-111461,-146343,2056,-219.18330397390002,-56.931031461100005,4.4018477724750005,0.0,5.4269949071450005,-479,77.142767627,-7421.653727350001,[0]
3922,-42836,757,-958,-207.64917422279999,-70.23703916898,-1.51574258361,-1.7162427551350001,-19.89400531698,-881,31.0887476459,632.8777239699998,[0]
3923,15,-207,-3,-1.344670177565,0.0,0.0,0.0,-0.25880173919800004,-5,-96.6,-1414.2,[0]
3924,-26498,-24245,-138,-8.048216468135,-7.606971998495,-0.9584894592450001,-0.9584894592450001,-41.863432572783005,-12,-121.642857143,-15764.2142857,[0]
3925,16564,66,285,12.732151684399998,5.2791972110000005,-2.3847881959999997,-0.531504064273,5.5877989595,63,-323.87646001819996,-64.9847259599992,[1]
3926,-17111,-113,-409,-109.56651416413999,-53.38323417285,-5.787250002783001,-0.740216386119,-9.241049574253001,-434,40.445611701999994,-737.5980053200001,[0]
3927,-569851,-1864,-7359,-296.343783561061,-135.463966068763,-14.665563127863,-4.7066764537350005,-7.894600570493,-1199,-36.6837748344,-95.28228476999993,[0]
3928,108433,-690,-14664,-307.7346888273,-71.6360907532,0.7059250195400004,-0.49997364120800003,-2.5645079402099995,-1155,111.17878198600005,22713.59688867,[0]
3929,-23103,-459,-824,-117.951928504465,-56.567789292065,-6.2727020144750005,-0.740216386119,-9.48262975447,-466,-105.210638298,-3589.00425532,[0]
3930,16546,60,700,29.85160211618,11.599363342064999,4.202269811635,1.018169140945,3.911846435594,123,-472.6461538462,-27657.03846154,[1]
3931,-121158,524,-830,-137.70543729631999,-77.037493431955,-1.287405949573,0.0,-18.076481180760002,-455,-16.7209167951,-1123.1974191079998,[0]
3932,-297186,12087,-10259,-296.5902027036,-138.31856994446002,-4.385586803965,-0.948904564655,-4.706319965365,-1211,272.6555872642,15899.626366710001,[0]
3933,-219991,108,-8551,-3932.280317746623,-1574.285947201465,0.7074955948060001,0.23662859420899998,-12.400198143655999,-10556,111.7879217399,206.64457663000007,[0]
3934,137368,367,1363,256.5301620618,126.34885869525,28.406374088799996,2.37092474818,23.972522645319998,820,-39.433201554099995,3225.77550951,[1]
3935,1705921,50,12130,837.278069688063,93.46934480846501,7.286493699499,2.508556631765,4.299585638565,2596,-70.7108986616,638.6393881500001,[1]
3936,-25144,613,-2335,-174.49117107456001,-84.80211444866899,0.01724694653500003,0.0,-3.9654351757070003,-597,0.22163809520000655,-256.54628570999967,[0]
3937,-6776715,7080,-76817,-1672.4409112170001,-1351.248079124,2.173557002035,0.0,0.9730995794109999,-7822,16.258755668399996,1078.58652377,[0]
3938,2050990,20014,8579,3393.14697004,-311.28058430007997,-2.770596211624,-1.5187041296860002,-5.40232864223,13339,-8.817148643060001,-881.245715995,[1]
3939,613646,319,5689,196.90001488517998,66.880011735276,9.265688883405,0.25903024257100005,3.9939841941250003,659,17.693740685500003,1153.31251863,[1]
3940,-1729,-1684,-186,16.66617422427,2.563120832344,6.11562543565,0.7099607160540001,2.42366917627,51,-242.234234235,-17725.987129989997,[0]
3941,254641,438,3865,448.0521578356,186.29158528940002,2.9990539187599996,0.754035743563,2.2157443873559997,1833,-36.2213913228,1742.7444409700001,[1]
3942,110611,-12843,-8079,-190.51025924409998,-70.4169915866,1.5553148476,1.1905204190499998,1.4386678719,-756,-70.56351245399998,-1597.1201467600004,[0]
3943,63,308,-28,-7.83335805832,-0.431896107212,-0.8746324257499998,-0.9963692813500001,-2.91220787255,-26,134.125,11521.647058819999,[0]
3944,-510224,3250,-9897,-755.342401016988,-364.612633956465,-4.4031848191869996,-0.485599093603,-6.229917122217,-3165,-22.8915963761,-1375.83036551,[0]
3945,-1371981,2059,-18996,-903.078759956,-557.9389968317,17.776489166970002,-0.22231064728000005,21.27103160697,-3756,126.65395519830001,4043.93791136,[0]
3946,-67065,-519,-3233,-162.66550904226,-88.262959633766,-5.085763486255001,-2.316328011665,-6.5885048595499995,-673,-63.486956521699994,-1998.0666666700001,[0]
3947,8050,-302,426,11.021517576065,2.713019686235,14.03166538821,2.438163817405,5.37940990319,36,123.138888889,4708.16666667,[1]
3948,631623,205,7506,614.8682415314651,329.229587597465,3.951775597785,1.240062414355,12.204532077165,2536,35.838659392,2231.56897896,[1]
3949,-155267,-150901,-1444,-299.317686981988,-80.08978303036501,0.26164670966799997,0.0,0.26164670966799997,-790,-122.252801993,-11503.8119552,[0]
3950,-380878,-127848,-6636,-119.2418314516,-16.30960462793,-5.245845191960001,0.498878882886,-2.74005145782,-518,-114.49112162299998,-3511.787227480001,[0]
3951,-117163,-302,-9921,-187.46276528137,-66.997857048319,-6.1594728336,-0.5348104279300001,-6.5106103098,-780,6.821603742000008,-1680.2125014199996,[0]
3952,883181,-199,5229,3228.82795531114,1961.00512829225,17.531325993872997,0.7520987769249999,89.559885976473,10921,-135.6276580201,-1670.60090923,[1]
3953,1515114,20005,9727,4179.927843121,-205.15059029108,-11.211320613624,-7.226120799636,-11.71062414546,15183,-5.26732701066,-871.874966735,[1]
3954,41010,6908,3454,65.3743670747,19.928426551490002,3.66518215548,-0.248823417483,4.939152707633,244,148.7485107965,2609.1729337300003,[1]
3955,-813802,-2345,-13039,-78.0004926037,-28.362978824343003,-6.554442541475001,-2.515290844295,-4.9482444208150005,-309,-31.6521797451,-1753.2507042299999,[0]
3956,-193054,1002,-4541,-707.9555226429301,-308.81701945642,-7.14100803687,-4.494525623109,-13.22608267411,-2678,-30.140230515929996,-1550.874954267,[0]
3957,231944,-28216,5045,645.4667654447,293.10630387411004,20.05366876435,0.507259299664,13.73385003431,2310,-9.1343130554,789.2142477399998,[1]
3958,1155656,-2008,11021,18419.099561955998,14242.514269414,-7.66967927162,-4.5117205628859995,-0.7467235905000003,49891,-36.46444948582,-1442.3946512359998,[1]
3959,-507974,2558,-443,-3470.2629884839,-56.4093082842,0.46418680132,0.23662859420899998,-0.3180444656400001,-13522,223.63567782820002,12281.63228849,[0]
3960,5024,2089,209,21.91062467037,13.428999373664999,4.481929819563,2.4877952362149998,3.7472949117579994,90,-8.812371134000003,1042.69072165,[1]
3961,-699,187,11,-11.70397876937,-6.113696185755001,-2.6528399582280002,-1.4373801806550002,-2.682404837993,-33,-33.3142857143,-1388.67142857,[0]
3962,802674,830,14992,6876.321147443859,5012.46067013199,20.35901880977,1.776642304143,14.60732037199,23944,-73.1750123132,-409.6031733,[1]
3963,-14748,-12232,-864,-48.17332731892,-13.094314310065,-17.53180842142,-1.49108171484,-13.58233502442,-167,-184.711764706,-10791.7470588,[0]
3964,-77412,41480,-2669,-171.36721527566098,-37.018747647775,-4.310819305415,-1.4297191339350002,-4.1023792263550005,-688,-83.044159544,-1976.4686609700002,[0]
3965,1070379,-209,-2431,1418.245430648,20.5615727736,-4.1933362218250005,-0.761729200798,-2.4529650370610003,3991,-130.9517196127,-8349.34739918,[1]
3966,119442,77,3882,40.087057946499996,20.115311260290003,1.4142293214400001,-0.248823417483,6.619562896553,171,166.5946078435,4982.748039210001,[1]
3967,221450,-1446,6170,52.48822843542,11.533000367279001,-0.485599093603,0.0,4.945539516826,193,-30.01921079950001,4554.77466251,[1]
3968,480,329,23,18.192723682289003,5.899177234035,7.647416117035,4.867443289465,10.329728430397,50,-133.2924528302,-10478.566037736,[1]
3969,-1145530,14865,-13134,-19114.638553803597,-14548.41933251246,-1.964914674405,-0.480451895189,-16.180999140965,-52511,318.09595810021995,16856.552305636,[0]
3970,2741629,6389,22564,347.4154129314,105.91907505728,0.503587791911,0.0,2.2916979835849998,1350,36.9404502542,2806.91648511,[1]
3971,138102,-12942,-2068,-157.29357272299998,-67.8309447708,-9.36245264729,-1.259701290825,-10.04978308477,-609,-133.72058671829998,-4121.75108781,[0]
3972,623440,-12202,625,20629.3531749824,5593.7696332713995,-16.56266472126,-1.7475216549850001,19.7436237283,56028,-183.76418929956,-10311.205045387,[1]
3973,2745099,7673,22715,349.71912177646504,106.980517728465,0.25476437442800004,0.0,2.042874566102,1359,55.718228032,3705.91648511,[1]
3974,-425273,3103,-10801,-214.4044684566,-85.4534610495,9.3575536262,0.73922804526,7.8539321903,-902,11.383848133900003,472.26823721000005,[0]
3975,-85118,-67040,-5101,-142.64963239121,-67.84006011385101,-4.14884099434,0.0,-69.04864695289,-562,-203.883275261,-9484.228803713298,[0]
3976,-12306,-227,-650,-94.27036508682001,-20.636652254479,-25.060311657661998,-0.739005549925,-22.514023170726,-332,1.540489642099999,-476.6732579999998,[0]
3977,-822438,-2586,-13212,-84.88937435588,-27.740768450876,-6.554442541475001,-2.515290844295,-4.9482444208150005,-341,-36.914084507,-2110.95070423,[0]
3978,527627,327,-30293,-1346.225328991,-1104.409734242,2.23402918991,-1.702962015105,-1.7098707019700004,-3209,13.585485779899997,5384.01377959,[0]
3979,-174476,-12574,-1452,49.4317737766,17.17747186476,22.149784300265,0.48286622632099996,27.412334188764998,202,-136.89061167899996,-10208.884324350001,[1]
3980,-28,1431,-30,1.07181566851,0.22730448344899998,6.4760981093979995,1.195433404245,3.4832154920529996,7,4.5555555556,-263.722222222,[1]
3981,403168,2965,10991,-200.64418215899997,-1.2600351729999772,-0.10366645924000029,-0.79552378407,-0.30402727717000033,-463,17.7736117339,303.46124667999993,[1]
3982,4485914,-5152,29476,4492.79986177984,2203.93617475362,25.194635960200003,12.286346250905,28.244629010984003,16618,-63.57370224430001,501.49216208999997,[1]
3983,3721,1628,240,-7.125332653715001,0.03936201974300002,-1.231004621175,0.0,-2.478786657439,-4,-2.0,-88.6666666667,[1]
3984,25157,1443,15,1.560660377275,0.0,0.253875540744,0.253875540744,4.715977795657,4,6.0,6531.0,[1]
3985,55370,26780,5126,270.63338619755,35.632519676337,12.742255825355999,-0.23662859420899998,12.046719050385,885,233.57073170700002,6750.976718399999,[1]
3986,38179,40759,972,-40.140172511861,-5.647471188685,-19.547561096265,-1.761261848615,-12.160525855065,-126,-64.431818182,-829.6363636400001,[0]
3987,824036,-773,2974,3010.5503231039997,1892.1447814493,14.335616831709999,-1.1953351067000002,87.0821221502,10066,-58.679601061599996,-585.5021788700001,[1]
3988,1351859,-142,15631,19127.63293838098,14552.19586973494,1.964914674405,0.480451895189,15.919352431297,52570,-88.80755230322,-2181.336363636,[1]
